id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
23342	rev min	1.2126	-0.5239	2	148	197	6	2010.3333
23343	revelation	-0.5485	-0.1875	4	146	198	6	2014.8333
23344	reverse	0.3149	-0.3026	4	133	138	4	2015.25
23345	reverse bias	-0.0781	1.019	1	144	163	4	2019.75
23346	reverse domain	1.3604	0.5777	2	92	106	3	2015
23347	reverse micelle	-0.0746	0.5623	1	188	220	6	2009.8333
23348	reverse osmosis	-0.5353	0.158	9	270	392	10	2019.9
23349	reverse trend	0.1842	-0.4461	5	156	175	5	2018.4
23350	reversed domain	0.9924	0.3574	2	108	115	3	2011.3333
23351	reversibility	-0.3762	0.3417	1	999	1443	32	2017.7812
23352	reversible addition fragmentation chain transfer	-0.7256	-0.2318	3	208	260	7	2014
23353	reversible capacity	-0.0758	0.858	1	742	1314	41	2015.7561
23354	reversible hydrogen electrode	-0.2107	0.9378	1	278	332	8	2020.5
23355	reversible interaction	-0.5648	-0.5165	6	105	199	3	2019.6667
23356	reversible photochromism	-0.8614	0.8614	1	160	248	6	2012.5
23357	reversible specific capacity	-0.1652	0.8713	1	225	287	7	2017.4286
23358	reversible strain	-0.5391	-0.3069	6	103	108	3	2017.3333
23359	reversible transition	0.3832	0.2788	1	120	122	4	2014.25
23360	review	0.0045	-0.1968	4	1839	3401	85	2016.7882
23361	review article	0.1669	-0.027	5	188	202	5	2015.4
23362	review paper	0.43	-0.3989	5	350	414	9	2018.6667
23363	revolution	0.0914	0.0817	8	551	657	13	2016.6923
23364	rf application	-0.0987	0.2667	7	102	105	3	2010.6667
23365	rf magnetron	0.901	0.5753	5	349	522	17	2009.6471
23366	rf magnetron sputtering	0.7469	0.424	5	329	400	12	2014.6667
23367	rf power	0.958	0.9299	5	213	360	10	2015.5
23368	rf sputtering	0.41	0.705	1	104	115	4	2007
23369	rfeb	-0.7651	0.1172	7	72	107	3	2014.3333
23370	rfi	-0.9182	-0.602	3	86	95	3	2019
23371	rgb	0.26	0.7015	1	103	164	3	2017
23372	rgo	-0.3981	0.534	1	5476	16370	422	2019.0166
23373	rgo addition	-0.4276	0.2489	6	289	356	9	2017.8889
23374	rgo cnt	-0.4949	0.77	1	181	218	6	2017.6667
23375	rgo cnt nanocomposite	-0.559	0.7724	1	105	125	3	2016.3333
23376	rgo composite	-0.5066	0.788	1	685	1064	27	2018.7037
23377	rgo concentration	-0.4546	0.7069	1	149	157	3	2017.6667
23378	rgo content	-0.3034	0.263	1	707	1035	27	2019.6296
23379	rgo dispersion	-0.6728	-0.0572	6	123	136	3	2019.3333
23380	rgo film	-0.3931	0.3856	1	450	583	15	2018.1333
23381	rgo layer	-0.427	0.6077	1	394	481	12	2019.6667
23382	rgo loading	-0.8906	-0.2547	7	283	378	10	2017.9
23383	rgo material	-0.8669	0.6436	1	82	127	3	2018
23384	rgo nanocomposite	-0.4173	0.736	1	1873	3464	87	2019.6322
23385	rgo nanoparticle	-0.3763	0.4761	1	241	334	8	2021.5
23386	rgo nanosheet	-0.3409	0.5046	1	1085	1734	43	2019.4419
23387	rgo sheet	-0.4546	0.7957	1	1149	2006	53	2017.6415
23388	rgo surface	-0.0724	0.668	1	331	469	12	2017.25
23389	rhb	-0.3221	1.1387	1	1228	2569	64	2018.7344
23390	rhb degradation	-0.3624	1.2737	1	148	183	4	2020.75
23391	rhb dye	-0.2433	1.2384	1	168	234	5	2020.2
23392	rhb solution	-0.2418	1.135	1	202	240	5	2020
23393	rhe	-0.1979	0.8664	1	337	431	10	2018.8
23394	rheo	0.3739	-0.7319	2	151	169	5	2017.6
23395	rheo mechanical property	-0.8349	-0.3046	3	119	136	3	2017.6667
23396	rheo mechanical spectroscopy	-0.8911	-0.8141	3	132	199	4	2014.25
23397	rheological	-0.6992	-0.5911	3	2434	5751	147	2016.0408
23398	rheological analysis	-0.6619	-0.5303	3	802	1145	27	2016.5185
23399	rheological behavior	-0.6663	-0.5957	3	2059	4665	120	2015.375
23400	rheological behaviour	-0.0451	-0.6299	6	338	402	9	2014.3333
23401	rheological characteristic	-0.6696	-0.5136	3	366	455	11	2014
23402	rheological characterization	-0.6911	-0.5251	3	685	980	23	2016.3478
23403	rheological data	-0.529	-0.6283	3	507	682	17	2011.5882
23404	rheological experiment	-0.8383	-0.6963	3	207	283	7	2017.5714
23405	rheological investigation	-0.7304	-0.4537	3	376	461	11	2014.7273
23406	rheological measurement	-0.7112	-0.5908	3	1300	2482	61	2014.2787
23407	rheological method	-0.6736	-0.6641	3	227	253	5	2015.6
23408	rheological model	-0.4089	-0.6687	3	184	204	5	2014.2
23409	rheological percolation	-0.7783	-0.5596	3	291	357	9	2017.5556
23410	rheological percolation threshold	-0.8197	-0.604	3	740	1216	30	2015.6667
23411	rheological performance	-0.8465	0.2019	3	134	145	4	2022.25
23412	rheological properties	-0.6831	-0.7001	3	181	197	4	2020.25
23413	rheological property	-0.6384	-0.59	3	3248	8438	206	2015.1311
23414	rheological response	-0.6505	-0.7048	3	608	878	22	2014.3182
23415	rheological result	-0.9101	-0.5632	3	371	497	14	2016.0714
23416	rheological study	-0.7374	-0.4999	3	827	1246	30	2014.9667
23417	rheological technique	-0.865	-0.7993	3	193	220	5	2013.4
23418	rheological test	-0.7635	-0.4468	3	382	474	12	2014.9167
23419	rheology	-0.6754	-0.6607	3	2554	6177	146	2015.0342
23420	rheology measurement	-0.6145	-0.46	3	288	329	8	2013.375
23421	rheometer	-0.6318	-0.6662	3	725	1072	26	2014.5385
23422	rheometery	-1.0726	-0.8927	3	93	198	5	2011.6
23423	rheometric test	-1.073	-0.9659	3	114	137	3	2020.3333
23424	rheometry	-0.7236	-0.6559	3	929	1566	33	2014.3333
23425	rhodamine	-0.4089	0.5012	1	338	422	11	2017.9091
23426	rhodamine b	-0.3359	1.0488	1	1679	3919	97	2017.9588
23427	rhodamine b degradation	-0.4305	1.1844	1	96	110	3	2020.3333
23428	rhodamine b dye	-0.2424	0.9901	1	190	251	7	2019.5714
23429	rhodamine b solution	-0.099	0.8453	1	121	127	3	2018
23430	rhombohedral	0.3547	0.1914	2	180	196	5	2015.2
23431	rhombohedral structure	0.2647	0.823	1	145	155	4	2012.5
23432	ribbon	1.1144	0.4476	2	1872	6108	214	2008.7243
23433	ribbon sample	1.1138	0.3633	2	120	143	5	2003.8
23434	rice	-0.1236	0.4954	1	272	300	7	2016.2857
23435	rice husk	-0.0656	0.2539	1	333	439	13	2019
23436	rice husk ash	-0.1656	0.0655	10	131	142	4	2018.5
23437	rice straw nanofiber	-0.8598	0.28	9	63	104	3	2021
23438	rich functional group	-0.8075	0.83	1	127	151	4	2018.25
23439	rich variety	0.3929	0.0162	2	102	105	3	2012.6667
23440	rietveld	0.3056	0.7339	6	110	168	4	2018.75
23441	rietveld analysis	0.31	0.5374	1	470	631	14	2018.9286
23442	rietveld method	0.2736	0.4652	2	170	190	5	2017.6
23443	rietveld refinement	0.0983	0.6549	1	747	1154	28	2019.0357
23444	rietveld refinement method	-0.102	0.9492	1	151	160	4	2021.25
23445	rietveld refinement technique	-0.1977	1.1471	1	106	114	3	2022.3333
23446	rifampicin	-0.3905	0.6901	1	99	104	3	2015.6667
23447	right	0.7415	-0.0986	5	233	271	7	2007.8571
23448	rigid nanoparticle	-0.1604	-0.7587	3	104	108	3	2017.3333
23449	rigid network	-0.7971	-0.7028	4	210	280	7	2009.4286
23450	rigid percolating network	-0.4309	-0.7117	6	114	222	5	2014.4
23451	rigid polymer	-0.2808	-0.5004	4	92	97	3	2013.6667
23452	rigid polyurethane	-0.6556	-0.7095	3	97	109	3	2013.3333
23453	rigid substrate	-0.3638	0.645	1	96	100	3	2017.3333
23454	rigidity	-0.544	-0.4106	6	1462	2712	66	2016.5455
23455	rim	0.6441	-0.157	2	150	172	5	2011.2
23456	ring	-0.0455	0.0199	8	1639	2515	62	2015.8065
23457	ring opening polymerization	-0.5873	-0.24	8	253	333	9	2013.4444
23458	ringer	0.5171	0.1453	5	337	446	12	2018.0833
23459	ringer solution	0.6967	-0.1346	5	106	111	3	2016.3333
23460	ripple	0.3886	0.137	2	138	153	5	2014.2
23461	rips	-0.5094	-0.7734	3	56	99	3	2012.3333
23462	rise	0.0123	0.0355	7	4187	9344	236	2015.4407
23463	risk	-0.145	0.0864	6	907	1192	29	2018.2414
23464	rl value	-0.1694	0.728	8	249	341	10	2018.7
23465	rl10 db	-0.2369	0.7849	8	162	198	6	2021.5
23466	rlmin	-0.1918	0.6821	8	346	544	14	2021.6429
23467	rms	-0.3566	-0.2186	3	738	1078	23	2016.2174
23468	rms result	-0.8446	-1.0727	3	105	164	3	2014.6667
23469	rms roughness	0.3559	0.8814	1	165	190	5	2012.8
23470	ro membrane	-0.5402	0.1219	9	150	192	5	2018.4
23471	road	-0.2827	0.1116	1	229	238	5	2020.6
23472	roadmap	0.0044	-0.0394	12	199	223	4	2020.25
23473	robot	-0.5489	-0.031	8	358	457	11	2020.0909
23474	robotic	-0.5406	-0.0227	8	341	495	12	2019.5
23475	robust	-0.4471	0.0587	6	154	160	5	2017.4
23476	robust approach	0.268	0.1959	5	147	154	4	2017.5
23477	robust hydrogel	-0.4496	-0.1884	6	144	156	4	2019.5
23478	robust material	0.5127	-1.1379	13	63	99	3	2017.3333
23479	robust mechanical property	0.0861	0.0637	6	154	156	3	2016
23480	robust method	-0.6759	-0.4469	4	122	125	3	2020.6667
23481	robust network	-0.4227	-0.53	4	67	105	3	2017
23482	robustness	-0.1203	0.0992	9	569	704	17	2019.8824
23483	rockwell a hardness	1.3533	-0.0927	2	72	98	3	2006
23484	rockwell hardness	0.6333	-0.5109	2	160	184	5	2016.2
23485	rod	0.1481	0.1044	2	3200	6554	173	2015
23486	rod magnet	1.1822	0.465	2	95	113	3	2015.3333
23487	role	-0.0275	-0.2294	3	8142	25523	642	2015.6931
23488	roll	0.1854	0.1076	5	582	765	22	2014.2727
23489	roll bonding	0.7954	-0.4926	2	174	205	6	2015.1667
23490	roll bonding process	0.6238	-0.4739	2	111	117	3	2015
23491	roll mill	-0.7629	-0.7331	3	754	1375	36	2014.5
23492	roll mill mixer	-1.0494	-0.7541	3	119	140	3	2017.3333
23493	roll mill mixing	-0.9959	-0.4347	3	59	89	3	2013
23494	roll milling	-0.2389	-0.6528	4	431	588	15	2017.4667
23495	roll milling technique	-0.5125	-0.6098	3	243	286	7	2010.8571
23496	roll mixing	-0.8703	-0.5355	3	134	146	4	2016
23497	roll mixing mill	-1.0417	-0.33	3	162	193	4	2017.25
23498	roller	0.1183	-0.3777	4	157	212	5	2021.4
23499	rolling angle	0.1668	0.2707	5	148	160	3	2018.6667
23500	rolling direction	0.7682	-0.6855	2	104	124	3	2021.3333
23501	rolling process	1.0122	-0.8094	2	97	107	3	2017.6667
23502	roof	-0.2882	-1.0479	10	132	153	4	2018.5
23503	room	0.6398	-0.2706	2	1057	1598	42	2016.2143
23504	room temperature	0.126	0.2796	1	10007	38193	1001	2015.4625
23505	room temperature coercivity	0.9838	0.5611	2	208	306	10	2004.6
23506	room temperature conductivity	-0.2836	0.5514	1	307	386	11	2014.6364
23507	room temperature dc electrical conductivity	-0.2418	0.4698	1	155	166	4	2019
23508	room temperature electrical conductivity	-0.3158	0.5023	1	293	359	8	2016.875
23509	room temperature ionic liquid	-0.5932	0.2149	1	180	192	6	2015.5
23510	room temperature magnetic property	0.9623	0.5768	2	118	135	4	2007.75
23511	room temperature magnetoelectric coupling	-0.1148	0.8619	1	126	165	5	2018.2
23512	room temperature mechanical property	1.1033	-0.6139	2	270	365	11	2011.4545
23513	room temperature milling	0.8901	-0.4828	2	113	126	4	2011.25
23514	room temperature photoluminescence	0.1464	0.847	1	192	246	7	2012.8571
23515	room temperature resistivity	0.2683	0.815	1	202	346	11	2016.3636
23516	room temperature synthesis	0.264	0.8529	1	113	122	3	2016
23517	root	-0.0512	-0.2222	11	495	592	14	2019.7143
23518	root mean square	0.3399	0.175	5	441	561	14	2015.9286
23519	root mean square roughness	0.2897	0.4879	1	248	277	8	2013.75
23520	rop	-0.273	-0.2302	8	198	239	7	2014.2857
23521	rope	-0.202	-0.5256	4	145	170	5	2015.4
23522	ros	-0.5723	0.2541	6	361	440	11	2017.7273
23523	rose	-0.5418	0.2783	1	112	119	3	2013.3333
23524	rotation	0.4613	-0.2635	2	1091	1752	43	2016.6977
23525	rotation speed	0.2696	-0.4146	2	766	1089	27	2015.4815
23526	rotational rheometer	-0.7252	-0.5847	3	356	459	13	2012.8462
23527	rotational speed	0.9479	-0.6736	2	994	1992	48	2017.8333
23528	rotor speed	-0.9018	-0.6977	3	178	205	6	2014.1667
23529	rough fracture surface	-0.997	-0.7783	3	119	143	3	2021
23530	rough lamella type	0.5059	-0.2452	8	51	84	3	2006
23531	rough microstructure	0.1549	0.2634	5	269	302	7	2019.2857
23532	rough morphology	0.3702	-0.4383	5	109	112	3	2020.3333
23533	rough surface	0.1663	0.3881	5	993	1440	37	2016.0811
23534	rougher fracture surface	-0.5636	-0.9744	3	140	191	5	2019.6
23535	rougher surface	0.0119	0.0864	6	317	398	10	2019.2
23536	roughness	0.2391	0.1164	5	2650	5654	135	2016.6889
23537	roughness value	1.0584	0.3	5	415	666	16	2017.5625
23538	round	0.2956	0.202	6	259	280	7	2014.2857
23539	round shape	0.3013	0.3869	1	132	136	3	2014
23540	route	0.1715	0.1533	1	6039	15946	419	2015.5203
23541	rpa	-1.0015	-0.6564	3	136	169	4	2017.5
23542	rpm	0.6976	-0.5603	2	2107	4773	116	2018.0776
23543	rpp	0.1965	-0.1115	2	116	123	3	2018.6667
23544	rra	0.9848	-0.7597	2	82	130	3	2022
23545	rsd	-0.254	0.672	1	173	210	5	2019
23546	rsh	-0.1349	1.0441	1	155	193	5	2017.6
23547	rsh value	-0.1715	1.038	1	127	156	4	2017.75
23548	rsm	0.0711	-0.7984	4	709	1079	25	2019.68
23549	rsm analysis	-0.2408	-0.9128	4	115	123	3	2021
23550	rsnf	-0.8598	0.2801	9	63	104	3	2021
23551	rsp	1.0622	0.1011	2	84	99	3	2013.6667
23552	rta	0.6899	0.8619	5	121	142	4	2011.25
23553	rtir	-1.0214	-0.2228	3	66	88	3	2006.3333
23554	rtm	-0.2607	-0.6388	4	213	247	6	2011.6667
23555	rtm process	-0.3039	-0.6884	4	94	100	3	2012.3333
23556	rtp	1.2235	0.5504	5	65	105	3	2011
23557	rtv	-0.6014	-0.2967	3	311	505	14	2016.7857
23558	rtv sr	-0.9362	-0.1184	8	72	115	3	2020
23559	ru c nano composite film	0.7943	0.9555	1	46	80	3	2006.3333
23560	ru particle	0.7942	0.9556	1	46	80	3	2006.3333
23561	rubber	-0.7055	-0.6426	3	2625	6919	181	2015.1215
23562	rubber blend	-1.0284	-0.7823	3	178	203	5	2020.6
23563	rubber chain	-0.8088	-0.496	3	369	491	11	2017.3636
23564	rubber clay nanocomposite	-0.598	-0.716	3	273	370	11	2008.8182
23565	rubber composite	-0.5854	-0.6799	3	1001	1891	48	2015.1875
23566	rubber compound	-1.09	-0.8493	3	211	357	8	2015.125
23567	rubber content	-0.8413	-0.7195	3	374	548	14	2015.2143
23568	rubber droplet	-1.0167	-0.8761	3	145	160	3	2015.6667
23569	rubber material	-0.3808	-0.9614	4	250	315	8	2015
23570	rubber matrix	-0.7379	-0.5545	3	1213	2463	63	2016.3016
23571	rubber nanocomposite	-0.8568	-0.4938	3	1173	2434	63	2015.619
23572	rubber nanoparticle	-0.2745	-1.1993	3	117	173	5	2015.4
23573	rubber particle	-0.6106	-0.9205	3	501	834	21	2013.4762
23574	rubber phase	-0.5824	-0.7918	3	419	568	14	2014.5714
23575	rubber processing analyzer	-1.0637	-0.6858	3	117	142	3	2019
23576	rubber product	-0.89	-0.2812	13	161	190	4	2020.5
23577	rubber reinforcement	-0.4702	-0.9348	3	109	121	3	2013
23578	rubber system	-0.4853	-1.0952	3	105	113	3	2015.6667
23579	rubber transition	-0.5834	-0.1201	7	229	306	7	2017.8571
23580	rubber vulcanizate	-0.6639	-0.6398	3	206	243	6	2019.3333
23581	rubbery	-0.0285	-0.097	5	166	209	6	2010.8333
23582	rubbery modulus	-0.709	0.0255	3	64	105	3	2011.3333
23583	rubbery regime	-0.3026	-0.4495	6	136	142	3	2015.3333
23584	rubbery region	-0.8225	-0.4704	3	180	253	5	2016.2
23585	rubbery state	-0.6658	-0.6093	3	318	570	16	2009.375
23586	rule	0.0078	-0.6398	4	2063	4186	109	2014.789
23587	run	0.0255	0.2578	1	543	754	19	2016.6316
23588	runx2	-0.0849	-0.2607	6	199	232	4	2019.25
23589	ruo2	0.221	0.4253	1	323	483	15	2010.4
23590	rupture	-0.086	-0.2868	4	1033	1654	41	2017.2683
23591	rupture strength	0.4323	-0.1872	2	147	152	4	2011.5
23592	ruthenium	0.1971	0.8047	1	232	296	9	2012.6667
23593	rutherford	0.5582	0.61	5	139	146	3	2012.3333
23594	rutherford backscattering	0.8515	0.4998	5	135	150	4	2003.5
23595	rutherford backscattering spectrometry	0.8767	0.6024	5	272	421	12	2005.4167
23596	rutherford backscattering spectroscopy	0.6294	0.6009	5	294	391	11	2008.0909
23597	rutile	0.1766	0.615	1	646	908	20	2016.15
23598	rutile phase	0.0722	0.8325	1	572	802	20	2016.8
23599	rutile structure	0.2142	0.6193	1	194	254	7	2018
23600	rutile tio2	0.2052	0.8292	1	241	286	8	2016.5
23601	rve	-0.0065	-0.9088	4	1222	2764	70	2017.7429
23602	rve parameter	0.0117	-0.8795	4	88	184	4	2021.5
23603	rve size	0.0263	-1.0106	4	104	156	5	2020
23604	rves	0.1184	-0.8722	4	343	453	11	2019.3636
23605	s atom	-0.1437	1.0126	1	84	89	3	2021.3333
23606	s aureus	-0.3791	0.241	6	1239	2130	48	2019.3125
23607	s cm	-0.5243	0.1927	1	4366	12377	327	2015.7248
23608	s cm1	-0.4783	0.5324	1	427	513	12	2019.3333
23609	s m	-0.4975	-0.0617	8	2990	7188	196	2017.5867
23610	s mutan	-0.3491	0.1777	6	217	247	5	2021
23611	s n	-0.5548	0.7262	1	756	1441	34	2018.7647
23612	s parameter	-0.7479	-0.0418	12	93	96	3	2014.3333
23613	sac	0.7469	-0.339	12	411	671	17	2017.8824
23614	sac solder	0.7916	-0.1813	12	207	301	7	2017.4286
23615	sac solder alloy	0.9831	-0.373	12	155	187	4	2018.75
23616	sac305	0.8368	-0.3592	12	273	417	11	2018.9091
23617	sac387	0.7149	-0.2452	12	135	155	3	2018
23618	sacnt	1.0548	-0.8053	5	66	116	4	2017
23619	sacnt film	1.0177	-0.8025	5	49	86	3	2016.3333
23620	sacrifice	0.2014	0.2084	9	167	178	5	2014.2
23621	sacrificial bond	-0.3563	-0.2191	6	167	190	5	2014.2
23622	sad	0.5144	-0.2383	2	122	135	4	2006.75
23623	sae	0.8772	0.2487	5	181	197	4	2020.5
23624	saed	-0.0149	0.6367	1	787	1226	28	2013.5714
23625	saed pattern	0.2032	0.7888	1	195	247	6	2010.8333
23626	safe operation	0.0314	-0.291	14	170	180	5	2021.6
23627	safety	-0.0911	0.041	6	1049	1460	37	2019.1351
23628	sake	-0.605	-0.1021	3	170	183	5	2013.2
23629	salami	-0.6252	-0.123	3	95	99	3	2013
23630	saline	-0.2049	-0.1032	6	481	666	15	2019.2
23631	saline solution	-0.0317	0.072	6	286	337	8	2018.5
23632	salmonella	-0.6356	0.499	1	168	191	5	2020.2
23633	salt	-0.3513	0.2221	7	2435	4799	123	2015.2358
23634	salt concentration	-0.1637	0.2581	1	298	362	8	2010.75
23635	salt ion	-0.3147	0.2252	4	198	226	6	2021.5
23636	salt rejection	-0.6779	0.281	9	392	619	14	2019.0714
23637	salt solution	-0.0533	0.0386	1	597	788	19	2015.4211
23638	salt spray	-0.0208	-0.3986	5	122	129	3	2018
23639	salt spray test	0.4276	0.0202	5	274	355	8	2018.5
23640	salting	-0.2646	0.3019	1	159	175	4	2020.75
23641	sam	-0.3169	0.4605	1	136	143	4	2012.25
23642	sample	0.1509	0.0688	2	18981	121224	3130	2016.069
23643	sample b	1.0273	-0.01	2	128	133	3	2011.3333
23644	sample change	0.6875	0.4404	7	126	197	4	2015
23645	sample composition	0.4949	0.3474	2	384	461	11	2012.2727
23646	sample deformation	-0.4914	-0.9163	4	59	91	3	2006.3333
23647	sample doped	0.0111	0.4308	1	151	161	4	2014.75
23648	sample gel	-1.2473	-0.2187	6	37	75	3	2005.3333
23649	sample geometry	0.0822	-0.6733	4	109	173	4	2012
23650	sample increase	0.4601	0.0546	2	132	147	5	2013
23651	sample magnetometer	0.0675	0.7514	1	2210	5428	142	2015.0704
23652	sample magnetometry	0.3122	0.5693	2	750	1136	30	2015.2
23653	sample matrix	0.0669	-0.5591	3	71	107	3	2010.6667
23654	sample microstructure	0.152	0.0567	3	264	308	9	2013.7778
23655	sample preparation	-0.0407	-0.1577	4	418	558	14	2015.5
23656	sample preparation method	-0.0993	0.0752	7	153	200	6	2014.1667
23657	sample structure	0.6933	0.4706	5	121	133	4	2016.5
23658	sample surface	0.2853	0.02	5	646	832	17	2016.6471
23659	sample thickness	-0.3409	0.0904	8	481	626	17	2017.8824
23660	sample volume	0.2113	-0.5534	4	158	223	6	2012.6667
23661	samples decrease	-0.58	-0.4575	3	110	167	4	2014.75
23662	samples increase	0.6714	0.3614	2	346	410	11	2014.2727
23663	sampling	-0.3084	-0.028	4	257	354	9	2017.5556
23664	san	-0.7161	-0.4449	3	823	1326	36	2015.0833
23665	san phase	-1.1016	-0.8318	3	132	188	5	2016.4
23666	sand	0.5813	-0.344	5	364	467	12	2017.5833
23667	sandwich	-0.4295	0.3327	8	921	1439	40	2018.325
23668	sandwich panel	-0.4971	-0.8622	10	121	125	4	2013.25
23669	sandwich structure	-0.4759	0.0733	7	1026	1625	45	2018.7778
23670	saos	-0.5865	-0.517	3	479	642	14	2014.2857
23671	sap	-0.6903	0.1164	6	203	251	5	2018.8
23672	saponite	-0.8604	-0.3497	3	133	204	6	2014.1667
23673	sapphire	0.5233	0.5437	5	158	175	6	2007.3333
23674	sapphire substrate	0.6515	0.4822	2	129	141	4	2013.5
23675	satellite	0.1322	0.0043	5	254	327	9	2016.8889
23676	satisfactory agreement	0.0422	-0.9694	4	82	88	3	2018.3333
23677	satisfactory electrical property	-0.6053	0.486	1	91	151	3	2014.6667
23678	satisfactory level	-0.6492	-0.081	9	108	114	3	2012.6667
23679	satisfactory mechanical property	0.136	-0.5857	6	112	121	4	2015.75
23680	satisfactory result	-0.6315	0.8365	1	388	575	14	2018.7143
23681	satisfactory stability	-0.904	0.696	1	100	107	3	2020.6667
23682	saturation	0.3074	0.153	2	1430	2539	59	2016.3051
23683	saturation magnetization	0.3388	0.632	2	2701	6539	183	2015.2568
23684	saturation magnetization increase	0.6542	0.4881	2	96	101	3	2013
23685	saturation magnetization m	0.0802	1.0044	1	107	113	3	2021
23686	saturation magnetization value	0.2294	0.5904	1	282	327	8	2014.5
23687	saturation point	-0.1867	0.2148	12	155	163	4	2018.25
23688	saturation voltage	-0.5472	0.4157	1	93	103	3	2019
23689	saw	0.7551	0.0246	2	148	163	4	2016.25
23690	saxd	-0.3893	-0.6757	3	117	123	3	2015.6667
23691	saxs	-0.5499	-0.3994	3	1910	3928	92	2014.1522
23692	saxs analysis	-0.1702	-0.3565	9	126	134	3	2015.6667
23693	saxs data	-0.6428	-0.6765	4	135	141	3	2017.6667
23694	saxs experiment	-0.4215	-0.2836	7	176	192	5	2015.2
23695	saxs result	-0.5639	-0.6984	3	283	345	8	2011.625
23696	saxs waxs	-0.4153	-0.2807	3	178	190	5	2017.6
23697	sb concentration	0.1475	0.9674	1	162	187	4	2015
23698	sb content	0.3143	0.7651	1	151	211	6	2015.5
23699	sb doped film	0.334	0.987	1	108	125	3	2014
23700	sb doping	0.2054	1.0539	1	210	258	7	2017.5714
23701	sb doping concentration	0.3549	0.9262	1	112	160	4	2016
23702	sb film	0.4743	0.7999	1	158	184	5	2010.4
23703	sb2te3	0.8353	0.3393	2	93	100	4	2017.75
23704	sb5 ion	0.3042	1.0458	1	75	118	3	2014.3333
23705	sba	-0.1338	0.7179	1	320	454	15	2015.3333
23706	sbcl3	0.0919	0.6608	1	140	157	4	2010.75
23707	sbet	-0.2941	0.6674	1	283	326	8	2017.75
23708	sbf	0.3245	-0.1271	6	1605	3567	82	2017.3415
23709	sbf solution	0.304	-0.2243	6	440	676	15	2017.7333
23710	sbr	-0.6896	-0.6112	3	1126	2133	53	2015.1321
23711	sbr composite	-0.8964	-0.5511	3	225	285	7	2016.1429
23712	sbr matrix	-0.9338	-0.4472	3	356	481	11	2015
23713	sbr nanocomposite	-0.8397	-0.5588	3	166	196	6	2013.8333
23714	sbs	-0.5915	-0.3212	3	769	1181	31	2014.9032
23715	sbs matrix	-0.5711	-0.7124	3	77	87	3	2013
23716	sbsno2	0.1387	0.9479	1	141	217	5	2015
23717	sc application	-0.4896	0.9325	1	102	159	3	2017.3333
23718	sc co2	-0.4235	-0.2235	8	279	324	8	2015.375
23719	sc performance	-0.4649	0.9851	1	92	156	3	2017.3333
23720	sca	-0.8103	-0.5891	3	96	114	4	2021.5
23721	scaffold	-0.1956	-0.2763	6	3702	12259	285	2017.0912
23722	scaffold extract	-0.0889	-0.0856	6	168	227	4	2018.5
23723	scaffold fabrication	-0.3449	-0.3754	6	168	183	4	2017.75
23724	scaffold material	-0.2232	-0.3402	6	584	847	19	2015.5789
23725	scaffold microstructure	-0.4655	-0.2577	6	200	217	5	2017.4
23726	scaffold morphology	-0.4324	-0.2337	6	139	158	4	2015.5
23727	scaffold surface	0.2302	-0.2531	6	83	146	3	2018.3333
23728	scaffolding	-0.4044	-0.5645	6	100	154	3	2014.6667
23729	scaffolds	-0.4148	-0.4108	6	517	799	18	2020.1111
23730	scalability	-0.1544	0.3483	1	379	429	12	2020.8333
23731	scalable	-0.5935	0.2145	8	130	136	3	2021.3333
23732	scalable approach	-0.5037	0.1458	1	242	277	7	2018.5714
23733	scalable fabrication	-0.3544	0.2457	8	345	405	10	2021.3
23734	scalable method	-0.451	-0.0717	8	390	482	11	2017.5455
23735	scalable process	-0.2887	0.2362	1	236	256	6	2019.3333
23736	scalable production	0.1223	0.3798	1	135	137	4	2018.25
23737	scalable synthesis	-0.274	0.8014	1	102	105	3	2021.3333
23738	scale	0.2147	-0.224	4	3519	7021	179	2014.4246
23739	scale effect	-0.0794	-0.8297	4	224	264	6	2015.8333
23740	scale grain	0.5972	-0.0569	5	153	169	5	2009.8
23741	scale modeling	-0.2626	-1.2034	4	92	133	4	2017
23742	scale structure	0.1703	-0.2215	2	313	349	10	2015.5
23743	scale tic particle	1.1018	0.0617	5	143	178	5	2012.6
23744	scaling	-0.0046	0.2085	1	575	801	21	2015.1429
23745	scaling law	-0.3512	-0.6088	4	380	498	14	2014.1429
23746	scan	-0.0569	0.0149	3	939	1277	32	2015.4375
23747	scan electron microscopy	0.6058	0.3921	10	208	263	8	2012.25
23748	scan rate	-0.274	0.9221	1	947	1700	45	2016.7333
23749	scan speed	0.7625	-0.3962	2	256	332	8	2017.75
23750	scanning	0.3674	-0.0904	2	2709	5771	147	2015.6054
23751	scanning electron	0.2521	0.0785	8	459	593	13	2018
23752	scanning electron micrograph	-0.2698	0.4907	1	472	569	14	2016.1429
23753	scanning electron microscope	0.2483	-0.3233	2	4511	12013	299	2017.291
23754	scanning electron microscope image	0.014	-0.2671	5	366	461	12	2017.1667
23755	scanning electron microscope sem	0.381	-0.2414	6	91	153	3	2017.6667
23756	scanning electron microscopic	-0.7273	-0.1872	3	204	222	5	2016
23757	scanning electron microscopic analysis	-0.5663	-0.1861	3	158	171	4	2018.25
23758	scanning electron microscopic image	0.1711	0.3962	1	250	268	8	2018
